split_index,n_estimators,max_depth,max_features,min_samples_leaf,min_samples_split,Split,R2,MAE,MAPE,MSE,RMSE
4,350,3,auto,5,2,Test,0.6640350967884516,3263.7827125032154,0.22608308705065583,19241160.703299753,4386.4747466843755
4,350,3,auto,5,5,Train,0.681553167405978,3104.179920920469,0.2196082289536966,16611134.881843176,4075.676003050681
4,350,3,auto,5,5,Test,0.6640287288338319,3265.591193793782,0.22610550973882032,19241525.404603425,4386.516317603689
4,350,3,auto,5,10,Train,0.681974005067175,3102.2431680280824,0.21968581884505997,16589182.73649899,4072.9820447061866
4,350,3,auto,5,10,Test,0.6644614815553335,3263.361280506072,0.2261894125772965,19216741.075705953,4383.690348976072
4,350,3,auto,10,2,Train,0.6816692784144955,3098.060403806082,0.21927826327461197,16605078.185948169,4074.93290569896
4,350,3,auto,10,2,Test,0.6649099129797702,3256.191991062606,0.22568765647137654,19191058.806458436,4380.760071775038
4,350,3,auto,10,5,Train,0.6809699532091378,3104.598065610942,0.2197126375686613,16641557.070721004,4079.406460592154
4,350,3,auto,10,5,Test,0.6643151165171564,3262.793896166952,0.2261268114228711,19225123.597790815,4384.646348086789
4,350,3,auto,10,10,Train,0.6811312239137477,3099.745675592799,0.21932784155838533,16633144.7106264,4078.37525377771
4,350,3,auto,10,10,Test,0.6645265967415239,3257.762067022627,0.22573927493932172,19213011.841640916,4383.264975066066
4,350,3,auto,15,2,Train,0.6814141313917919,3102.758973594056,0.21950598147225273,16618387.414287187,4076.565639639228
4,350,3,auto,15,2,Test,0.6646888382809297,3260.4343506860178,0.2259008738378423,19203720.05103238,4382.204930287078
4,350,3,auto,15,5,Train,0.6809981707244677,3102.5500153232024,0.21948855576487333,16640085.16111098,4079.2260492783407
4,350,3,auto,15,5,Test,0.6647063344020461,3258.442779072713,0.2258048563258286,19202718.024705023,4382.090599782828
4,350,3,auto,15,10,Train,0.6809248329086122,3103.7431016785513,0.21956321023378864,16643910.679930538,4079.694924860257
4,350,3,auto,15,10,Test,0.6644019372576058,3261.3859219253845,0.22598063889506254,19220151.257515397,4384.079294163758
4,350,3,sqrt,3,2,Train,0.6005456212567263,3459.6498381611127,0.2815921131552993,20836729.66817241,4564.726680555191
4,350,3,sqrt,3,2,Test,0.5749644543000628,3645.5842683861897,0.2919065262230591,24342355.886732645,4933.7973090442865
4,350,3,sqrt,3,5,Train,0.6056965101300494,3434.6681444865762,0.2786868242672608,20568043.969089836,4535.200543425818
4,350,3,sqrt,3,5,Test,0.5806012581714901,3618.3888984506557,0.28886921546262023,24019528.56725272,4900.972206333425
4,350,3,sqrt,3,10,Train,0.5950748188313744,3475.681018870531,0.2845782461636067,21122103.010589324,4595.8789160060915
4,350,3,sqrt,3,10,Test,0.5695002643028076,3656.646844723267,0.29463600682477714,24655297.378077496,4965.4100916316565
4,350,3,sqrt,5,2,Train,0.5999058543161913,3455.6378687765896,0.28218866266272347,20870101.816532634,4568.380655826814
4,350,3,sqrt,5,2,Test,0.5742147427788588,3639.5947590394217,0.2925852461375726,24385292.871288795,4938.146704107604
4,350,3,sqrt,5,5,Train,0.597014726775307,3476.0540857218043,0.28337868824434836,21020911.63665562,4584.856773843172
4,350,3,sqrt,5,5,Test,0.5709656576875837,3663.151806301895,0.29386324017270543,24571372.33310852,4956.951919588138
4,350,3,sqrt,5,10,Train,0.6026835822063917,3438.983218561595,0.2794224728668276,20725207.25980768,4552.494619415566
4,350,3,sqrt,5,10,Test,0.5774501195054889,3625.2525370463936,0.2898380424544607,24199998.505902044,4919.349398640235
4,350,3,sqrt,10,2,Train,0.5941128882566458,3481.5790749227754,0.28570504402941593,21172280.17326865,4601.334607835932
4,350,3,sqrt,10,2,Test,0.5696851745367921,3662.0539314347902,0.295911407973781,24644707.32092042,4964.34359416433
4,350,3,sqrt,10,5,Train,0.5944367871458864,3484.1746280471402,0.2859980090024423,21155384.642880015,4599.498303389188
4,350,3,sqrt,10,5,Test,0.5681711323067946,3666.0966976132495,0.29607832600592565,24731418.55051758,4973.069328947424
4,350,3,sqrt,10,10,Train,0.6072596324099545,3416.4571901144145,0.27745850884683565,20486506.857174456,4526.202255442686
4,350,3,sqrt,10,10,Test,0.5827327608459403,3598.350529363893,0.2874303082581696,23897454.54967957,4888.5022808299445
4,350,3,sqrt,15,2,Train,0.5950070628837311,3482.755457221212,0.2849335733403996,21125637.36254435,4596.263413093766
4,350,3,sqrt,15,2,Test,0.5710483318324204,3661.1935473595267,0.2948766702182778,24566637.47392648,4956.474298725504
4,350,3,sqrt,15,5,Train,0.5911044291511256,3501.46680442757,0.28715840556048117,21329210.357127678,4618.355806683551
4,350,3,sqrt,15,5,Test,0.5651924176308007,3684.017540633407,0.2973942635647369,24902013.535952672,4990.19173338587
4,350,3,sqrt,15,10,Train,0.5991765814401061,3460.2770070709817,0.2822269132904947,20908142.860972114,4572.5422754712845
4,350,3,sqrt,15,10,Test,0.5746708662979316,3639.8533080896013,0.29212992615697414,24359170.065462522,4935.500994373572
4,350,3,log2,3,2,Train,0.5829560202098114,3541.2756748794245,0.2912397888044835,21754255.627303578,4664.145755366526
4,350,3,log2,3,2,Test,0.5573227009193633,3726.175879838886,0.3017510789356811,25352722.76922894,5035.1487335756965
4,350,3,log2,3,5,Train,0.6016440757659671,3443.9078971207496,0.28136322554026894,20779431.010603942,4558.4461179884465
4,350,3,log2,3,5,Test,0.5776341009638899,3626.317237084345,0.29160549748046855,24189461.640968584,4918.278320811926
4,350,3,log2,3,10,Train,0.5888041223805741,3517.9950526639154,0.2884117833828773,21449201.206852853,4631.328233547354
4,350,3,log2,3,10,Test,0.5619755796473762,3703.4633861893,0.29895964867422237,25086246.16264635,5008.617190667135
4,350,3,log2,5,2,Train,0.5973234549140243,3465.2916646395493,0.2831002853200556,21004807.45778131,4583.100201586401
4,350,3,log2,5,2,Test,0.5729639568381533,3649.5098941688684,0.29348887360463777,24456927.060040314,4945.394530271606
4,350,3,log2,5,5,Train,0.6011694169685635,3453.015213289804,0.28123877545196097,20804190.626651302,4561.161105097177
4,350,3,log2,5,5,Test,0.5768521186535125,3632.0376437008763,0.2912346446804102,24234246.816911906,4922.829147645884
4,350,3,log2,5,10,Train,0.6070878759864442,3424.8479244890677,0.2775490764116838,20495466.183585435,4527.19186511743
4,350,3,log2,5,10,Test,0.5812046394675074,3609.689280332754,0.28777335546267385,23984972.11099478,4897.445467893928
4,350,3,log2,10,2,Train,0.5895123294650857,3508.1467550546936,0.28798303877905834,21412259.016819846,4627.338221571862
4,350,3,log2,10,2,Test,0.563890377887107,3685.8637044823245,0.29783160626609195,24976583.09875822,4997.657761267594
4,350,3,log2,10,5,Train,0.5926516895515046,3493.04693120484,0.2861211095084119,21248500.64807305,4609.609598227712
4,350,3,log2,10,5,Test,0.5671744530451369,3676.46397925787,0.29634282366668313,24788499.708876338,4978.805048289834
4,350,3,log2,10,10,Train,0.6104586997961907,3405.1327502032264,0.27623903909093567,20319633.977906033,4507.730468640071
4,350,3,log2,10,10,Test,0.5857313765166305,3584.933582910702,0.28612541505059635,23725719.807581067,4870.905440221671
4,350,3,log2,15,2,Train,0.6059722540082515,3426.654022522141,0.2787154312353788,20553660.347446166,4533.614490386911
4,350,3,log2,15,2,Test,0.581755287055497,3604.2334116281654,0.2884621603337844,23953435.784937773,4894.224737886254
4,350,3,log2,15,5,Train,0.6021903719518391,3448.4023723738374,0.28061443701917665,20750934.57509213,4555.31937136049
4,350,3,log2,15,5,Test,0.5774712620529254,3629.2743036324982,0.2904718959090696,24198787.64384766,4919.226325739411
4,350,3,log2,15,10,Train,0.5925088288836796,3494.1969253984994,0.286265215890312,21255952.685837787,4610.417842868234
4,350,3,log2,15,10,Test,0.5672724578016353,3676.615583457749,0.2965766263589036,24782886.844998457,4978.241340573843
4,350,5,auto,3,2,Train,0.8357745739629711,1999.9815251330224,0.13806807630597026,8566487.161161544,2926.856190720949
4,350,5,auto,3,2,Test,0.8140630927553945,2136.666575995215,0.1438621414435317,10648856.11195895,3263.2585113593054
4,350,5,auto,3,5,Train,0.8341802307815833,2014.965088629756,0.13883178208976749,8649652.848250488,2941.0292158104257
4,350,5,auto,3,5,Test,0.8118067115193168,2156.6308575068597,0.14465261907375132,10778082.092280896,3282.9989479561054
4,350,5,auto,3,10,Train,0.8363730367361338,1998.973357075097,0.13800656456012136,8535269.561144017,2921.5183657036996
4,350,5,auto,3,10,Test,0.8141720526642735,2138.3465095182755,0.1437483122731655,10642615.831807908,3262.3022287654326
4,350,5,auto,5,2,Train,0.8351315350719342,2000.6337414158315,0.13783148814162083,8600029.984201338,2932.5807719824766
4,350,5,auto,5,2,Test,0.8136958410084514,2134.0553405768005,0.1433894635216422,10669889.112174004,3266.479620657996
4,350,5,auto,5,5,Train,0.8356439842875704,2003.6778575985497,0.1381638357726821,8573299.107427696,2928.0196562570572
4,350,5,auto,5,5,Test,0.8140694167269049,2134.7551207757665,0.1435570582634562,10648493.92962695,3263.2030169186455
4,350,5,auto,5,10,Train,0.8366932022599979,2005.0002836588776,0.1384704992425764,8518568.774208566,2918.658728630082
4,350,5,auto,5,10,Test,0.8159694007640667,2132.079326786571,0.14366917896981002,10539679.294993186,3246.4872239072783
4,350,5,auto,10,2,Train,0.8329448286246401,2018.9003649431759,0.13900283829352653,8714095.102849592,2951.96461747928
4,350,5,auto,10,2,Test,0.8131261924922025,2146.540547402327,0.14434067216302715,10702513.646882143,3271.469646333608
4,350,5,auto,10,5,Train,0.8328515133639415,2019.5377621063517,0.1389773682586954,8718962.704669882,2952.7889705615403
4,350,5,auto,10,5,Test,0.8128935804665167,2149.9945301194425,0.144466209849672,10715835.649641827,3273.5051015145564
4,350,5,auto,10,10,Train,0.8342763727520809,2008.801506553978,0.13840012514305702,8644637.79683128,2940.176490762294
4,350,5,auto,10,10,Test,0.8141062662571643,2137.8285726722897,0.14377820018255183,10646383.507595414,3262.879634248774
4,350,5,auto,15,2,Train,0.8322210985090575,2015.7780590078526,0.13871352618522553,8751847.020399112,2958.35207850572
4,350,5,auto,15,2,Test,0.8125550749170039,2142.8613366907493,0.14415509396301057,10735222.316567078,3276.4649115421757
4,350,5,auto,15,5,Train,0.8334579889223633,2012.2730956988391,0.13859411673471814,8687327.133917227,2947.4272058724755
4,350,5,auto,15,5,Test,0.813891370207009,2135.186386065953,0.14364578057111535,10658690.892670512,3264.765059337427
4,350,5,auto,15,10,Train,0.8324325069642725,2015.945017570718,0.1385253125429617,8740819.325960662,2956.4876671416478
4,350,5,auto,15,10,Test,0.8123184676285939,2143.8403500010163,0.14391341293623106,10748773.133382605,3278.532161407389
4,350,5,sqrt,3,2,Train,0.7550369588554446,2614.196122783182,0.20054912635766328,12778001.540703963,3574.633063784864
4,350,5,sqrt,3,2,Test,0.7238157742303442,2803.2896586542606,0.21025557317938381,15817441.11052045,3977.114671532674
4,350,5,sqrt,3,5,Train,0.7505354695538439,2625.781503458056,0.20199536860593165,13012812.624704892,3607.3276292436885
4,350,5,sqrt,3,5,Test,0.7212601879575928,2816.355487257132,0.21166482241924503,15963802.964675767,3995.472808651783
4,350,5,sqrt,3,10,Train,0.7564938571682123,2604.710689947933,0.20076777804951576,12702005.387169076,3563.9872877395446
4,350,5,sqrt,3,10,Test,0.7259949033313862,2792.902579956163,0.21000720161591668,15692639.463605613,3961.393626440777
4,350,5,sqrt,5,2,Train,0.7490915644372915,2644.5336216984156,0.20335260534000246,13088131.014441276,3617.7522046764448
4,350,5,sqrt,5,2,Test,0.7186490790420297,2838.216870250524,0.2134142187718203,16113344.675068457,4014.143081040891
4,350,5,sqrt,5,5,Train,0.7535398418839492,2608.05730319653,0.20102277415178169,12856095.619218828,3585.539794677899
4,350,5,sqrt,5,5,Test,0.7232655529855206,2797.9844644597774,0.2107805516377666,15848953.019332403,3981.0743549112976
4,350,5,sqrt,5,10,Train,0.7514774560396342,2613.5575436924687,0.2016216771896019,12963675.805082992,3600.510492288974
4,350,5,sqrt,5,10,Test,0.7216349659004158,2802.7793500566927,0.21127903015893487,15942338.929126292,3992.7858606649934
4,350,5,sqrt,10,2,Train,0.7491146327101468,2631.397406609753,0.20220677854435115,13086927.704649286,3617.585894577942
4,350,5,sqrt,10,2,Test,0.7196756183857693,2819.7472666588124,0.2117687537494792,16054553.38975162,4006.813370965963
4,350,5,sqrt,10,5,Train,0.7503027454988813,2620.161473810762,0.20281106271832455,13024952.204287898,3609.009864808892
4,350,5,sqrt,10,5,Test,0.7202800028375412,2810.0375988649294,0.21251550877633874,16019939.481417878,4002.4916591315814
4,350,5,sqrt,10,10,Train,0.7557579028819004,2604.9768927103055,0.19988081755370524,12740394.953858165,3569.3689853891774
4,350,5,sqrt,10,10,Test,0.7254599306032243,2793.2032732364905,0.2089459766287703,15723278.069412487,3965.2588905911916
4,350,5,sqrt,15,2,Train,0.7502251816267264,2636.059560711301,0.20464472715949922,13028998.16678603,3609.5703576445258
4,350,5,sqrt,15,2,Test,0.7212057834791025,2816.168583247171,0.21348537354966626,15966918.782142432,3995.8627081197915
4,350,5,sqrt,15,5,Train,0.7472124577187028,2652.8681965362925,0.20570912139147615,13186150.81544099,3631.273993441006
4,350,5,sqrt,15,5,Test,0.7177436493911136,2837.329898757085,0.21497037195196295,16165199.84580884,4020.5969514251037
4,350,5,sqrt,15,10,Train,0.7539587148783501,2615.846248662994,0.2016325246447561,12834245.956744006,3582.491585020683
4,350,5,sqrt,15,10,Test,0.7234836459545336,2802.5316757872624,0.21076305232082723,15836462.542425664,3979.5053137828154
4,350,5,log2,3,2,Train,0.7541001496669673,2604.8855405878585,0.2003540079250379,12826868.297083944,3581.461754240012
4,350,5,log2,3,2,Test,0.7239386453955582,2796.505566833913,0.21020111388149887,15810404.114057172,3976.229886972982
4,350,5,log2,3,5,Train,0.7516228578285276,2620.338718763172,0.20283545524879712,12956091.214877797,3599.457072237117
4,350,5,log2,3,5,Test,0.7210818840674456,2815.510398580956,0.2129376625433395,15974014.667658888,3996.7505135620972
4,350,5,log2,3,10,Train,0.7482483348237344,2645.1389035348548,0.20435485366863773,13132116.38158424,3623.82620742003
4,350,5,log2,3,10,Test,0.7184810710325567,2838.671528152737,0.21433327831622742,16122966.719153455,4015.3414199982367
4,350,5,log2,5,2,Train,0.7581483193561336,2589.742616168139,0.1982328240686505,12615703.71371043,3551.859191143482
4,350,5,log2,5,2,Test,0.727348327427158,2781.650055303464,0.2081360483021294,15615127.050024517,3951.598037506411
4,350,5,log2,5,5,Train,0.7575324253705545,2583.3624906725922,0.19916264317180263,12647830.57766455,3556.3788574425744
4,350,5,log2,5,5,Test,0.7273932953501284,2773.18800476105,0.2088308343041071,15612551.676751606,3951.272159286374
4,350,5,log2,5,10,Train,0.7491662415001253,2630.529837556275,0.20399346593144915,13084235.63651207,3617.2137946922726
4,350,5,log2,5,10,Test,0.7180094360896915,2825.130633754391,0.214281325439938,16149977.885028854,4018.703507977275
4,350,5,log2,10,2,Train,0.7498703245736618,2625.243445456869,0.20390603690582473,13047508.567169707,3612.133520119336
4,350,5,log2,10,2,Test,0.7190640606225589,2815.172325433405,0.2135641917934739,16089578.123254431,4011.181636781664
4,350,5,log2,10,5,Train,0.7576811602432262,2582.0048541366086,0.19784657148798118,12640072.123886079,3555.287910125716
4,350,5,log2,10,5,Test,0.7283912410723596,2766.0321526798366,0.2067212207571709,15555397.986496849,3944.033213158435
4,350,5,log2,10,10,Train,0.7540110482817194,2614.8201478831834,0.2003245778774636,12831516.090614982,3582.1105637061205
4,350,5,log2,10,10,Test,0.7250427485002968,2794.8691768482277,0.20913765688272262,15747170.648096262,3968.270485752737
4,350,5,log2,15,2,Train,0.7523050962683397,2626.8434498781417,0.2021215055618666,12920503.626667282,3594.510206783016
4,350,5,log2,15,2,Test,0.7228684523813639,2805.626673369108,0.21051077935429435,15871695.503642278,3983.9296559605914
4,350,5,log2,15,5,Train,0.7480075242378137,2636.584472408736,0.20359184802108637,13144677.778697597,3625.5589608634964
4,350,5,log2,15,5,Test,0.7184874310797011,2820.8654011059634,0.2128678278932797,16122602.470721496,4015.2960626486183
4,350,5,log2,15,10,Train,0.7497521310389541,2644.1815314741475,0.20410519055081655,13053673.893830983,3612.9868383141093
4,350,5,log2,15,10,Test,0.7206978099175686,2825.5877368339043,0.21285579660397916,15996011.10945719,3999.5013576016186
4,350,7,auto,3,2,Train,0.9075998100954451,1371.4714727906353,0.09490940508201054,4819869.003279573,2195.4200061217384
4,350,7,auto,3,2,Test,0.8848474907685375,1503.6686994022025,0.09903325910531639,6594938.680590779,2568.061268854538
4,350,7,auto,3,5,Train,0.908110088859487,1364.9343351832915,0.09435881569726563,4793251.343723052,2189.3495252524326
4,350,7,auto,3,5,Test,0.8851669472706113,1496.4774720029939,0.09837208157993742,6576642.978166633,2564.4966325122427
4,350,7,auto,3,10,Train,0.9071231688381634,1374.8741706295834,0.09498391667157581,4844732.03033644,2201.075198700953
4,350,7,auto,3,10,Test,0.8847063111137216,1503.8963331350299,0.09890905258436396,6603024.22881437,2569.6350380578115
4,350,7,auto,5,2,Train,0.9052793639263816,1383.5400904031603,0.09537225460543625,4940910.383991028,2222.8158682155904
4,350,7,auto,5,2,Test,0.8838571481451956,1503.8375764012035,0.09889931481737096,6651656.931172605,2579.080636810839
4,350,7,auto,5,5,Train,0.9051051788643449,1385.4543579332226,0.09556500110189294,4949996.395418192,2224.858736059032
4,350,7,auto,5,5,Test,0.8831413930027456,1506.5629334969062,0.09911779124638012,6692649.188365077,2587.0154982846693
4,350,7,auto,5,10,Train,0.906854234090581,1367.7424301754675,0.09469450940847346,4858760.467454544,2204.259618886701
4,350,7,auto,5,10,Test,0.8855927122977697,1488.138394473426,0.0982052942238298,6552258.843898177,2559.738042046134
4,350,7,auto,10,2,Train,0.9006777503377618,1415.0790473947654,0.09685804721108753,5180944.248897246,2276.1687654691264
