n_estimators,max_depth,max_features,min_samples_leaf,min_samples_split,Split,R2,MAE,MAPE,MSE,RMSE
250,5,auto,3,10,Test,0.8297016912073696,2042.7167749209789,0.14023058431547591,9060470.385530617,3006.7504223089336
250,5,auto,3,10,Train,0.8379791281847437,1997.2815496462767,0.1376730929998679,8615831.909288388,2935.153768463499
250,5,auto,5,2,Test,0.8308654407815605,2037.1703230938704,0.1399848630873713,8998835.97959202,2996.084836117405
250,5,auto,5,2,Train,0.8391188531606153,1991.49598773191,0.13748246913437848,8555148.368377788,2924.8786245530932
250,5,auto,5,5,Test,0.8296634633416641,2044.2842408118122,0.14018007159452467,9063606.130213957,3007.119188499016
250,5,auto,5,5,Train,0.8373283044315913,2001.1572143698497,0.13771249029812965,8650356.700493498,2941.076596233398
250,5,auto,5,10,Test,0.8301712007671801,2040.2363039692827,0.1401069623646814,9033869.562926192,3002.3393366231076
250,5,auto,5,10,Train,0.8383225750440493,1996.4317051695994,0.13763870953658014,8597979.0970806,2932.169536885999
250,5,auto,10,2,Test,0.8284024093877509,2051.202365622294,0.14066184646340152,9129993.515078053,3018.104954662593
250,5,auto,10,2,Train,0.835925724594037,2008.129802881931,0.13822250471023642,8724838.685352642,2953.642538684378
250,5,auto,10,5,Test,0.8296585243133396,2039.0533195388575,0.13998205892112595,9064423.301903605,3007.086804578462
250,5,auto,10,5,Train,0.8371547732780897,1998.214913865289,0.13764714040305204,8658965.113471102,2942.483807568725
250,5,auto,10,10,Test,0.828779276154347,2046.6407739522256,0.14040738160318655,9109720.755121808,3014.7228200438285
250,5,auto,10,10,Train,0.836136415760268,2005.834909192498,0.1380749866252504,8713575.175326373,2951.808794802257
250,5,auto,15,2,Test,0.8281809242492717,2051.749034832596,0.14074709918890949,9141039.921223026,3019.9653101998747
250,5,auto,15,2,Train,0.8349817704962922,2012.8410690383455,0.13845635665460548,8775152.356094155,2962.1839722675877
250,5,auto,15,5,Test,0.8289889677382224,2045.9693664559788,0.14037229514156085,9098975.432549136,3012.87876104304
250,5,auto,15,5,Train,0.835860042880561,2006.7985756485664,0.13805734512213977,8728190.781099904,2954.252905870571
250,5,auto,15,10,Test,0.828880330377741,2046.6852378913013,0.1405106512780674,9105390.638791448,3014.098571122846
250,5,auto,15,10,Train,0.8356158212846838,2008.7176423007186,0.13822103186379633,8740884.075206224,2956.373675168484
250,5,log2,3,2,Test,0.7384734998329429,2710.7882884554333,0.20864593802032666,13905623.630529806,3725.9678354661496
250,5,log2,3,2,Train,0.7460981567977499,2673.0261724980896,0.20566164793462954,13505924.934526836,3674.618779176732
250,5,log2,3,5,Test,0.7346297157789488,2724.594511557871,0.21033381720856484,14105295.057646299,3753.515305956823
250,5,log2,3,5,Train,0.7428782413531814,2684.2149875268124,0.20711726126263175,13678227.964804146,3697.741596620307
250,5,log2,3,10,Test,0.7357416101525512,2721.9943575586503,0.21008839600731388,14054089.157333683,3746.2198146349037
250,5,log2,3,10,Train,0.7435260234557772,2682.1301093587,0.20705700802217897,13641966.698528308,3693.1038202377777
250,5,log2,5,2,Test,0.7400416892820212,2691.827926636216,0.206741240141539,13823537.297796082,3715.6378888077497
250,5,log2,5,2,Train,0.7476962313247698,2653.3811960492844,0.20374847292463522,13420469.973676052,3662.8303687637767
250,5,log2,5,5,Test,0.7405230329973015,2693.756815694692,0.20621203188647322,13792575.477872003,3710.880375668323
250,5,log2,5,5,Train,0.7482556031770395,2655.112133177419,0.20322136464276702,13392057.405683452,3658.910265004073
250,5,log2,5,10,Test,0.7415717452516029,2681.44060968175,0.2056136163233794,13751169.082145993,3704.1400915822765
250,5,log2,5,10,Train,0.7498961523648512,2637.505115772613,0.20205522669750237,13301503.155673321,3646.878079626715
250,5,log2,10,2,Test,0.7381069146016429,2703.1977753175283,0.20855904971293207,13925477.12748823,3728.9487369645503
250,5,log2,10,2,Train,0.7454073783191807,2666.5765499591625,0.20580836869932456,13542730.410530943,3679.5546229982237
250,5,log2,10,5,Test,0.7352049953442158,2720.4290314679756,0.20968681747847334,14083267.968457181,3748.227101614134
250,5,log2,10,5,Train,0.7427557631591513,2685.73582574743,0.20687854916202508,13682965.381168265,3698.602254418505
250,5,log2,10,10,Test,0.7389205296699399,2703.304294982051,0.20786403073112197,13890430.993563209,3722.678588444653
250,5,log2,10,10,Train,0.7460355472172042,2664.0718176938453,0.20476341401103998,13507086.657084528,3675.0340595703083
250,5,log2,15,2,Test,0.7341644791504596,2728.329312271265,0.210820728500248,14142784.158643285,3756.210146788446
250,5,log2,15,2,Train,0.7416100016289843,2690.454082424556,0.20786902073780916,13742811.50488815,3706.8765493177793
250,5,log2,15,5,Test,0.7350448578558948,2726.207733323624,0.21081370503184077,14092010.804083463,3750.1090039620167
250,5,log2,15,5,Train,0.741822232428565,2689.2411581299652,0.20783046056816726,13732425.412968528,3705.3787050305314
250,5,log2,15,10,Test,0.7368561915938909,2713.907115296271,0.2083567394110025,13993805.928494167,3738.0162182892977
250,5,log2,15,10,Train,0.7439605143070277,2677.48800132139,0.20555371778736534,13619354.608847871,3690.0213523104367
250,5,sqrt,3,2,Test,0.7422283972058027,2687.2260494506763,0.20536278733541855,13717291.766090432,3699.937227447709
250,5,sqrt,3,2,Train,0.7502501652962268,2647.3722008226546,0.20229541424556013,13282088.02554706,3644.366467184297
250,5,sqrt,3,5,Test,0.7363645197070416,2715.97013778327,0.20912805867112833,14022706.722502362,3740.4286865545646
250,5,sqrt,3,5,Train,0.7446847706970373,2677.9453491095483,0.20610284129789774,13579804.464536324,3684.461890464466
250,5,sqrt,3,10,Test,0.7347696985739608,2732.4182923841804,0.21135411629613335,14112773.470795399,3752.5053601957684
250,5,sqrt,3,10,Train,0.7431142084210205,2689.4025788218632,0.20781033053975378,13662198.883255366,3696.1163315300705
250,5,sqrt,5,2,Test,0.7375464620269605,2711.7074687959926,0.20801837232478199,13963947.199282262,3732.0061416814096
250,5,sqrt,5,2,Train,0.7455181801848039,2670.8380526063133,0.20498804104531426,13534942.753046816,3678.753559602096
250,5,sqrt,5,5,Test,0.7362812105661268,2715.4389267989222,0.20962246747301688,14027517.108589161,3742.2504737014615
250,5,sqrt,5,5,Train,0.7446558295176245,2675.86484530539,0.20670944122038967,13581444.355636645,3684.8909756719722
250,5,sqrt,5,10,Test,0.7376583984259524,2707.332766755885,0.20880216410584654,13962470.492158797,3732.8726044402174
250,5,sqrt,5,10,Train,0.7459166391735764,2668.0501979028877,0.20576019184216507,13512351.018877778,3675.756573203313
250,5,sqrt,10,2,Test,0.737477044772331,2709.168342673748,0.208128200566244,13955889.757285714,3733.6575977620537
250,5,sqrt,10,2,Train,0.7453435020946267,2672.8491241530996,0.20549422877497814,13547058.157153362,3679.81971575839
250,5,sqrt,10,5,Test,0.7367009000599817,2710.3394126784865,0.20805715981501166,14008177.004178848,3739.407985025696
250,5,sqrt,10,5,Train,0.7443495950727858,2671.630989134911,0.20507627677493062,13596941.481543869,3687.2213443635787
250,5,sqrt,10,10,Test,0.742314688926036,2683.435922620392,0.20508724938373174,13707141.954969931,3699.086823842129
250,5,sqrt,10,10,Train,0.749700295673594,2641.65034840353,0.20198051938202366,13312875.788480064,3648.2568762887868
250,5,sqrt,15,2,Test,0.7354096050434932,2725.6271189241556,0.210562521555082,14084666.238532681,3748.138093039483
250,5,sqrt,15,2,Train,0.7429122210897782,2688.815897757052,0.20757542357529943,13671587.689632159,3697.4174361814466
250,5,sqrt,15,5,Test,0.7378871977193403,2707.3202373774675,0.20794262973610303,13937596.400110539,3730.109036514082
250,5,sqrt,15,5,Train,0.744674272909404,2670.9783417410954,0.20517452781684353,13581350.094632516,3684.9175698548597
250,5,sqrt,15,10,Test,0.7388144407611122,2703.7321815837768,0.2078283195234968,13885568.526248291,3723.685668178249
250,5,sqrt,15,10,Train,0.7458358577401398,2669.5161607265995,0.20523094455867685,13520269.834919235,3676.35673199927
250,7,auto,3,2,Test,0.8938429661990673,1448.0797806226078,0.09884230436052446,5639664.5121286465,2369.4983430028815
250,7,auto,3,2,Train,0.9114172571826751,1344.2911662894232,0.09255183405398928,4710335.23296094,2170.1180858014604
250,7,auto,3,5,Test,0.893016254115618,1455.6798126350357,0.09917250285027644,5684616.600145224,2378.869722483564
250,7,auto,3,5,Train,0.9107117581818193,1349.998630835285,0.09278859978130025,4747669.3210201785,2178.7698674016983
250,7,auto,3,10,Test,0.8931085709362223,1455.2044580999864,0.09910363340277435,5677819.886447206,2377.9292495520604
250,7,auto,3,10,Train,0.9102506876920078,1351.728427779397,0.0928841517904171,4772686.470607476,2184.4047900720516
250,7,auto,5,2,Test,0.8925351016923739,1457.8142920181026,0.09923691006286764,5709428.232641634,2384.6294775100314
250,7,auto,5,2,Train,0.9083945225650737,1357.6610042763002,0.09313032164574961,4871256.59675449,2206.790881916427
250,7,auto,5,5,Test,0.8927649183539682,1457.5763648768257,0.0992868026203005,5696582.758595759,2381.2696915690344
250,7,auto,5,5,Train,0.9082210314077225,1361.4227742204068,0.09334489837494218,4880663.801599723,2209.003419720079
250,7,auto,5,10,Test,0.8927443362888298,1458.0923099077286,0.09918219754523545,5700107.3514638785,2382.27330786975
250,7,auto,5,10,Train,0.9079894847479361,1362.2440611646816,0.0933542336919465,4892497.414494406,2211.5397675392073
250,7,auto,10,2,Test,0.890849922403433,1468.9120291378306,0.09977309242005102,5798380.362831185,2403.167354810503
250,7,auto,10,2,Train,0.9031913181621087,1387.0567483016962,0.09456709147341577,5148120.275106365,2268.6335178178906
250,7,auto,10,5,Test,0.8908294336908475,1468.6372395613082,0.09968542475544667,5799845.449851203,2403.337379481512
250,7,auto,10,5,Train,0.9027331103407997,1390.867772099919,0.09471327172667632,5172612.283642417,2274.121686911614
250,7,auto,10,10,Test,0.8901307473135454,1472.390695244744,0.09990213453614241,5836094.377822965,2410.7836477916135
250,7,auto,10,10,Train,0.902305188221838,1392.68623779254,0.09476654952414017,5195594.464234106,2279.0581365245894
250,7,auto,15,2,Test,0.8887807031123774,1484.932174585585,0.10054173939808739,5908081.489657739,2426.213389714098
250,7,auto,15,2,Train,0.8990212746211629,1417.5139209150252,0.09617753491956169,5370467.183595488,2317.0001774598722
250,7,auto,15,5,Test,0.8884136933227621,1486.9505179747582,0.10074369405012493,5928413.075248102,2430.251011730453
250,7,auto,15,5,Train,0.8989401330101223,1416.8027260746499,0.09615372477526232,5374280.804505682,2317.8981293696834
250,7,auto,15,10,Test,0.8881904048564314,1489.5014739192845,0.10077237815505416,5939922.577776238,2432.41429240285
250,7,auto,15,10,Train,0.898850218817629,1418.0699979346978,0.09616528607107835,5379240.044878078,2318.9874232765096
250,7,log2,3,2,Test,0.8368166525736719,2025.7280749639497,0.1495913818967986,8683334.816579198,2940.2835357533054
250,7,log2,3,2,Train,0.8520942148179683,1938.4650992225015,0.14343473674547152,7866096.2328906385,2804.5849483120846
250,7,log2,3,5,Test,0.8360169065688929,2043.2685187444308,0.1508353341495599,8724411.927896716,2948.556147287715
250,7,log2,3,5,Train,0.850796353467038,1955.1099260638189,0.1446676505004026,7935608.121679683,2816.755949508964
250,7,log2,3,10,Test,0.8348132019365633,2044.5011013981398,0.15185314392071236,8789594.708557855,2959.424700916528
250,7,log2,3,10,Train,0.8489989299701113,1962.306635278108,0.14589449907943805,8031058.961823268,2833.7333692232874
250,7,log2,5,2,Test,0.834786562232136,2047.563634888899,0.15204442452634578,8788898.737024745,2958.349894931588
250,7,log2,5,2,Train,0.8477876616686428,1968.284187735854,0.14616896186506717,8095918.96585062,2844.9565973123654
250,7,log2,5,5,Test,0.8348529444987773,2049.9513768604106,0.15158761079807764,8786073.31460994,2959.1235498885853
250,7,log2,5,5,Train,0.8484557228478712,1967.2582595293813,0.1456246768073835,8059894.865373413,2838.8373220987223
250,7,log2,5,10,Test,0.8345498579935121,2047.147495290233,0.15136506119589646,8794972.382229738,2961.2463370852056
250,7,log2,5,10,Train,0.8479406985549464,1968.3252610840877,0.14578699312375612,8089325.783567394,2843.569110994854
250,7,log2,10,2,Test,0.8306433588929896,2071.341156381347,0.1539688597205681,9015086.878223289,2997.022386887874
250,7,log2,10,2,Train,0.8428862175226705,1995.2843399816138,0.14840947042692526,8355213.436057612,2890.2076895775435
250,7,log2,10,5,Test,0.8308505147942002,2073.6680964194757,0.15301706744856555,8999699.533812929,2994.68931219507
250,7,log2,10,5,Train,0.8431307635018068,1998.5436848449353,0.14755732356661824,8343255.670427029,2888.1852635851224
250,7,log2,10,10,Test,0.8319296455415938,2067.86173861204,0.15365496820184832,8939416.544169605,2984.858559936872
250,7,log2,10,10,Train,0.8431777408584755,1996.9164133841336,0.14853807872486388,8341465.954243442,2887.4162182408736
250,7,log2,15,2,Test,0.8302367021654871,2078.1209477962097,0.15421845709003834,9034501.887368437,2999.5453948197564
250,7,log2,15,2,Train,0.8409341990463585,2013.2322429874991,0.14931737344362955,8459583.51318511,2908.2568836623614
250,7,log2,15,5,Test,0.8273343308411713,2106.7238277255146,0.1569863937348557,9186982.876231056,3025.5825469420915
250,7,log2,15,5,Train,0.8382068160015177,2035.3556777681035,0.151686399282817,8605211.165157953,2933.2218940290704
250,7,log2,15,10,Test,0.8305004843417623,2077.6792534008337,0.1543982182920949,9017091.63771553,2997.479931901558
250,7,log2,15,10,Train,0.8413427309720924,2010.3228169027873,0.14951797820575224,8438898.629549775,2904.472719097078
250,7,sqrt,3,2,Test,0.8348991134001308,2044.3318898386583,0.1519341257256956,8776945.344300697,2958.7623327276538
250,7,sqrt,3,2,Train,0.8497054301116318,1957.8772631756608,0.14577487151348745,7995073.526120124,2826.975843507339
250,7,sqrt,3,5,Test,0.8355936729379817,2043.9119701107538,0.1510504424911004,8747175.969266523,2952.0875884083507
250,7,sqrt,3,5,Train,0.8501102769739255,1958.071243133097,0.1448129336689318,7971760.558892307,2823.256476633033
250,7,sqrt,3,10,Test,0.8352893142162671,2044.5332782909659,0.15095606569770154,8763928.151494047,2953.803143094374
250,7,sqrt,3,10,Train,0.8496390829413472,1963.325751529028,0.14520194714559723,7996717.004405467,2827.717082862234
250,7,sqrt,5,2,Test,0.8351979343791619,2038.1701581725515,0.15063957456479374,8763928.72420406,2955.6786244390296
250,7,sqrt,5,2,Train,0.8484968373553613,1960.2484726928474,0.14503105421199355,8058921.493807721,2838.4617794134924
250,7,sqrt,5,5,Test,0.8327373624300043,2057.2758134280707,0.15275352019508595,8900324.824358702,2977.5953922464373
250,7,sqrt,5,5,Train,0.8462160866611622,1975.1287256954904,0.14669097052938268,8178658.005945886,2859.6919719607754
250,7,sqrt,5,10,Test,0.8341450082595575,2052.118061847896,0.151940488616686,8826395.915023815,2966.203593687142
250,7,sqrt,5,10,Train,0.8475451997034081,1969.0898618878994,0.14589588406143564,8107912.304669665,2847.185687531288
250,7,sqrt,10,2,Test,0.8286064155705452,2090.455991485562,0.15564391909135314,9121106.705995673,3014.7511769609932
250,7,sqrt,10,2,Train,0.8401333180865087,2019.3056524199267,0.15041238073360877,8502123.700439561,2915.736371164751
250,7,sqrt,10,5,Test,0.8310194806250346,2069.0446267952266,0.15355158478756264,8996190.345715458,2993.2720135398963
250,7,sqrt,10,5,Train,0.842975106412925,1994.1405553317575,0.14801321646934487,8350027.056048349,2889.4685515187566
250,7,sqrt,10,10,Test,0.8320451371276979,2064.810824911663,0.1533510475020307,8935626.817425692,2983.0931725936275
250,7,sqrt,10,10,Train,0.8437725771887088,1992.3929677344247,0.14813255470106954,8309176.348424177,2882.372450537331
250,7,sqrt,15,2,Test,0.8269500318584997,2104.300875295918,0.15667403240677708,9206605.023908606,3029.416130219047
250,7,sqrt,15,2,Train,0.8377641937777337,2035.0914884987099,0.15145968219165257,8628901.359273296,2937.02444994068
250,7,sqrt,15,5,Test,0.827806354638984,2104.341746730157,0.15673063177974295,9160078.407805415,3022.4127113578847
250,7,sqrt,15,5,Train,0.8381971618494702,2037.9373628249705,0.15189336803810777,8606205.48133092,2933.0613975335937
250,7,sqrt,15,10,Test,0.8274524434674765,2100.8469727926977,0.15627269480440728,9185529.983424675,3025.5096232341107
250,7,sqrt,15,10,Train,0.8380558219996196,2034.7979520932226,0.15136871372943267,8611880.210096683,2934.405987110566
300,3,auto,3,2,Test,0.679598268628169,3128.4902102588303,0.2212332709008189,17038326.431913313,4125.199755380343
300,3,auto,3,2,Train,0.6833442010700355,3110.0048823596608,0.21999298592350494,16839732.7193359,4103.568924029531
300,3,auto,3,5,Test,0.6792397951826521,3130.6659607644124,0.2212695831274573,17057083.068091087,4127.466491503187
300,3,auto,3,5,Train,0.6827668654389216,3113.2224359023967,0.22012018245347226,16870535.88054366,4107.320805171355
300,3,auto,3,10,Test,0.6797472577870878,3127.38405287669,0.22112010568711912,17028459.67858739,4124.141127280204
300,3,auto,3,10,Train,0.6834738470709358,3109.378148444012,0.2199609658165193,16833287.347928785,4102.763421298127
300,3,auto,5,2,Test,0.6790138681864735,3131.7514446683517,0.2212932751949545,17067915.365776826,4128.847511382612
300,3,auto,5,2,Train,0.682918883905427,3112.9402533620746,0.22009175239473278,16862669.36178448,4106.357532663914
300,3,auto,5,5,Test,0.6787450945920591,3129.6832727603114,0.22119096813850395,17080960.08537062,4130.540316930961
300,3,auto,5,5,Train,0.6824940745163011,3113.1206924186326,0.22010100395181126,16885551.15971058,4109.12296949231
300,3,auto,5,10,Test,0.6788026345502651,3131.4275482510775,0.22133289269229364,17078648.299360193,4130.260703155546
